session_id,target
15488,3.584811214232756e-05
15489,0.00011601058524195025
15490,3.049374907173415e-06
15491,2.47290182271311e-05
15492,1.1164579587260843e-05
15493,9.979782965317842e-06
15494,6.79906632274046e-05
15495,1.878048522963487e-05
15496,5.747449511746572e-05
15497,2.0640026735357576e-05
15498,4.305280457224326e-05
15499,4.7067362763733564e-05
15500,3.222535114346655e-05
15501,5.266523873897738e-05
15502,1.9912445476399284e-05
15503,5.1514776929191136e-05
15504,2.319118578352818e-05
15505,0.00011764697219314626
15506,2.653807145036987e-05
15507,1.4296079311022764e-05
15508,2.6459261654589212e-05
15509,1.4836886613006992e-05
15510,4.458421304569536e-05
15511,8.991959335196822e-06
15512,2.6594759171155546e-05
15513,2.094380707061743e-05
15514,2.7529414977858513e-05
15515,1.2027966518267796e-05
15516,5.538655179416046e-06
15517,3.670727045951603e-06
15518,2.125838151207696e-05
15519,8.863772092435853e-06
15520,1.1301516833618228e-05
15521,8.715497802512143e-06
15522,4.036952737654088e-05
15523,0.00019574006034615328
15524,6.779178657615562e-05
15525,2.3920743473327646e-05
15526,0.00011536354445665821
15527,3.552227049991875e-05
15528,0.0001760636985781509
15529,0.00013746942141027978
15530,0.00011409721426503923
15531,0.00014538654094872197
15532,2.3379292299398665e-05
15533,1.0542119634227389e-05
15534,6.589995964515577e-05
15535,2.9341989297473876e-05
15536,2.7553654055140802e-05
15537,1.926982662408493e-05
15538,8.624028489159796e-06
15539,5.160922619651786e-05
15540,3.3468331913360774e-05
15541,0.0020747463183714843
15542,4.111657937605411e-05
15543,9.930507174398958e-06
15544,7.820199864182997e-06
15545,3.128414378400855e-05
15546,0.00034633597958914556
15547,7.871171914376935e-05
15548,7.5149984553879445e-06
15549,9.34756552816316e-05
15550,0.00021927523466966936
15551,0.00012102895290454908
15552,3.590477984781994e-05
15553,0.0001511710357879288
15554,0.00022788294026397115
15555,0.00011993999904982604
15556,9.845383697167445e-05
15557,5.242699213658655e-05
15558,9.802428825687891e-06
15559,2.7294143844685048e-05
15560,1.1496012416257995e-05
15561,0.0005212697883162756
15562,3.240191948268872e-05
15563,8.433747987551313e-06
15564,5.720724643378855e-05
15565,3.5068766539626346e-05
15566,2.633197871861633e-05
15567,1.3848764092244334e-05
15568,1.3229461571261216e-05
15569,1.2033470806267405e-05
15570,9.657208208882805e-06
15571,8.934377280709295e-06
15572,3.492541060650088e-05
15573,2.2122025132144957e-06
15574,2.4127495335123563e-05
15575,1.5212880119869438e-05
15576,1.7532688768859395e-05
15577,1.415474344107858e-05
15578,8.880836269757363e-06
15579,2.1591179657829677e-05
15580,1.0110408729586409e-05
15581,1.5724174928474667e-05
15582,1.0271631852389509e-05
15583,3.2924177681718296e-06
15584,5.592274652248925e-06
15585,1.7723986882622914e-05
15586,2.032410442183747e-05
15587,1.5133006989669012e-05
15588,1.293645494103405e-05
15589,1.3416703063441675e-05
15590,1.920966542444498e-05
15591,2.4168505043700203e-05
15592,2.3380311303433376e-05
15593,3.887823099432438e-05
15594,2.0126844868878085e-05
15595,2.910225496339859e-05
15596,4.0887868393642365e-05
15597,4.352722164034446e-05
15598,1.1799211765705357e-05
15599,3.500496029885516e-05
15600,8.67737166775241e-06
15601,2.6929068787427363e-05
15602,3.671965075424665e-05
15603,5.252397148478493e-05
15604,2.638756251309912e-05
15605,2.1376374785041153e-05
15606,4.146178535400846e-05
15607,3.5693413874928e-05
15608,2.9831746137055427e-05
15609,4.353798364927181e-05
15610,2.465893222127275e-05
15611,1.5213141630718146e-05
15612,4.9532938688162653e-05
15613,4.708464642396373e-05
15614,4.138365445630722e-05
15615,6.124434932663448e-05
15616,5.253025550525806e-05
15617,4.9040380497448075e-05
15618,6.127694989571078e-05
15619,3.4582607284782366e-05
15620,6.971150382997747e-06
15621,4.113510426084253e-06
15622,1.1814608763434423e-05
15623,7.4878318450524795e-06
15624,1.3885268553121514e-06
15625,2.648977060415102e-06
15626,6.236784386993461e-06
15627,2.2901578134299883e-05
15628,9.089900155410752e-06
15629,1.4025843764623863e-05
15630,3.094202994377133e-06
15631,1.4639727248193104e-05
15632,2.8059358408434276e-06
15633,7.257033392337063e-06
15634,2.192521401250747e-05
15635,4.6658914588794665e-05
15636,1.659916321588214e-05
15637,2.8986830281760814e-05
15638,3.5030869262927754e-06
15639,2.9405217991501407e-05
15640,1.2745980470161714e-05
15641,3.6418668247939754e-06
15642,1.2163475970245373e-05
15643,2.2151725907880723e-05
15644,2.1171435646375424e-05
15645,1.897292525653793e-05
15646,1.7862915433601714e-05
15647,2.450413497291756e-05
15648,1.8922645228775658e-05
15649,1.9388146330863457e-05
15650,1.866425752551872e-05
15651,2.013193327769925e-05
15652,9.979782965317842e-06
15653,1.849490422884685e-05
15654,1.665174910458123e-05
15655,1.7959439795917436e-05
15656,2.0708748990129797e-05
15657,1.7853427003480856e-05
15658,7.212476184563684e-06
15659,1.8491452507044e-05
15660,1.9115142694557968e-05
15661,1.9457307814092093e-05
15662,1.9880497079749638e-05
15663,1.648265232421036e-05
15664,2.335908265983385e-05
15665,9.560517340411355e-06
15666,1.1191926788971466e-05
15667,2.121324259928898e-05
15668,1.1782196682024674e-05
15669,2.3684763227187256e-05
15670,1.3229461571261216e-05
15671,2.5917040661512476e-05
15672,4.0967383559611985e-05
15673,9.098095701955993e-05
15674,3.203360963254985e-05
15675,3.2734515847955153e-05
15676,6.679190810897481e-05
15677,5.017448384767447e-05
15678,3.950448011254133e-05
15679,3.6700920808001636e-05
15680,4.053874095068551e-05
15681,2.9368314643844942e-05
15682,2.701483335123956e-05
15683,2.0440432855139204e-05
15684,5.57023984409514e-05
15685,1.5165540591847596e-05
15686,0.00011869328304926329
15687,5.231317967449882e-05
15688,6.199497009147508e-05
15689,3.551954083187304e-05
15690,3.293113563778853e-05
15691,3.295222433416789e-05
15692,3.982974401860035e-05
15693,6.0700559619218416e-05
15694,6.848663847761504e-05
15695,2.9185404783221196e-05
15696,6.5016410307277424e-06
15697,2.905021916104324e-05
15698,2.0026203137100322e-05
15699,7.02231982138185e-05
15700,1.8274456303639372e-05
15701,2.799284611749031e-05
15702,2.6485207701121105e-05
15703,1.4274681843632817e-05
15704,9.056218952543251e-06
15705,3.0379337624563345e-05
15706,2.5604476961601404e-05
15707,2.381417726699267e-05
15708,1.7580453962198847e-05
15709,1.2673195797562461e-05
15710,2.2436620522354627e-05
15711,2.2426111007558463e-05
15712,2.9711491884608048e-05
15713,3.9778189054555815e-05
15714,2.7444353233349787e-05
15715,1.7114287627313076e-05
15716,4.19473191124715e-06
15717,2.9084261046070222e-05
15718,1.3482589939386105e-05
15719,2.8845228140441172e-05
15720,2.495380192792065e-05
15721,2.6315580363490052e-05
15722,2.1733984841966313e-05
15723,2.940538464935037e-05
15724,1.0815394154631921e-05
15725,2.2740423010078038e-05
15726,1.2096447409736207e-05
15727,6.210871811658348e-06
15728,0.00016592031724118144
15729,0.0002220981525984495
15730,5.6922044960172715e-06
15731,7.466962747241981e-06
15732,1.9671716835209286e-05
15733,2.959116400284232e-05
15734,3.348503534278946e-05
15735,4.513284440488221e-05
15736,2.640052066989539e-05
15737,4.025552303669825e-06
15738,6.251853400695655e-06
15739,2.8401314129556427e-05
15740,4.544746929227668e-05
15741,3.361638176835105e-05
15742,1.2272172381610915e-05
15743,2.1845215395012016e-05
15744,8.234317270475774e-06
15745,3.519009788106418e-06
15746,1.920874241004901e-05
15747,3.0877553292824306e-05
15748,1.901002049287346e-05
15749,3.789659885505128e-05
15750,6.233294642191663e-06
15751,2.3365462596707184e-05
15752,9.00104292039286e-06
15753,3.150566731486711e-05
15754,6.46942351203432e-06
15755,4.005267746814139e-06
15756,5.957869696938143e-06
15757,4.002607526486445e-05
15758,4.283861925279367e-06
15759,1.715398514591524e-05
15760,1.2557442025071714e-05
15761,2.4298597128078713e-05
15762,1.3311151219121118e-05
15763,3.223638052622621e-05
15764,1.0328991941968611e-05
15765,2.248018507819663e-05
15766,6.0482122565591656e-05
15767,3.9409768155262267e-05
15768,1.2176830226259118e-05
15769,2.627332012371937e-05
15770,1.6957090669769636e-05
15771,4.231649024640422e-05
15772,3.422510530099985e-05
15773,3.85776397974641e-05
15774,5.656808248220681e-05
15775,5.8589989440998796e-05
15776,3.3713904319809236e-05
15777,7.774332760946458e-06
15778,7.022071603642646e-05
15779,5.6988131934776286e-05
15780,8.407767285231529e-06
15781,2.6912981716143303e-05
15782,3.6943301096217143e-06
15783,1.6454213995592333e-05
15784,3.788410716701603e-05
15785,4.790907325203366e-05
15786,3.623794698734582e-05
15787,4.337133233834938e-05
15788,1.9160602460209192e-05
15789,2.2500202124118473e-05
15790,0.00016926858862509285
15791,3.366074188694892e-05
15792,1.1851193496473995e-05
15793,8.74202251457514e-06
15794,7.57216191890361e-06
15795,3.0331205926580446e-05
15796,2.9368314643844942e-05
15797,3.406424479258668e-05
15798,1.4151499459727956e-05
15799,3.65741604476809e-05
15800,4.068502166077417e-05
15801,3.5773309440222975e-05
15802,3.926647268051361e-05
15803,5.040595212047592e-05
15804,4.384325922336902e-05
15805,5.456444974348203e-05
15806,1.939339777482557e-05
15807,3.6376074283170075e-05
15808,1.4697002067629967e-05
15809,3.401018466447163e-05
15810,3.062995035865763e-05
15811,3.171605670165939e-05
15812,8.052882562289697e-05
15813,5.21146162691719e-05
15814,4.6703982108928196e-05
15815,5.089463266575907e-05
15816,2.278538664771986e-05
15817,2.8265435540931938e-05
15818,3.302950629381944e-05
15819,2.8524610864625007e-05
15820,1.8099059855356505e-05
15821,0.00013766886410228682
15822,0.0006056752582076212
15823,0.0005035621759978808
15824,0.00019662979804238072
15825,0.0003571263756358824
15826,0.00035587853147249027
15827,0.0002227786950982451
15828,0.0001241074226278807
15829,8.752593997691656e-06
15830,0.0005990997129844141
15831,0.00046108591875681853
15832,9.057580933052315e-05
15833,1.186944374305724e-05
15834,0.0001300747123257332
15835,8.58455085476664e-06
15836,0.00031047147437534097
15837,1.5658879217466906e-05
15838,0.00021678126490134946
15839,0.00016252723030206186
15840,0.00032775471252072046
15841,0.0003099579165751332
15842,0.00018853318382587025
15843,0.00014796760871747444
15844,0.0005432841080483204
15845,0.0003003476796660943
15846,0.00014585004688600787
15847,9.973383531315442e-06
15848,9.349837359049402e-06
15849,8.187414277205688e-06
15850,0.0005586970973289046
15851,0.0003320842169544153
15852,0.00022343753512471892
15853,0.0004019547294812768
15854,9.270415397793338e-06
15855,0.0005241049373269644
15856,9.394743811549473e-05
15857,6.052176543279795e-06
15858,0.0006803630399356063
15859,0.00031623302663881373
15860,5.993106491500084e-05
15861,1.9570768698965975e-05
15862,2.91326213474393e-06
15863,0.0004280964636646365
15864,0.0007078757475107848
15865,0.00014292970550882508
15866,9.55114665284052e-05
15867,3.240253696966778e-05
15868,2.3096783385149495e-05
15869,0.0006248267685873595
15870,0.0003815071805893829
15871,2.069712620190966e-05
15872,0.0002439244043006652
15873,0.00034746767761614946
15874,0.0005364733524403098
15875,0.0001469591355323316
15876,0.0005296194344560609
15877,0.0005036592926463521
15878,3.59766543659887e-05
15879,8.017381464098302e-06
15880,0.00017428561207503894
15881,0.0002063950179505982
15882,0.00016978770609727667
15883,0.0003114971326187259
15884,0.00041399718308702686
15885,0.0003863523001661996
15886,0.00029681453542307025
15887,0.00015093905783915095
15888,0.00015171161869585912
15889,0.0001481072659315458
15890,0.0003453058192426332
15891,4.997626904279174e-05
15892,0.00010938700707068234
15893,0.000178300266460196
15894,0.0006158544014267337
15895,8.018399994421577e-05
15896,1.7822379010444136e-05
15897,0.00043167234565023323
15898,0.0003422055175758876
15899,0.0005037788177344318
15900,0.0002203658440345607
15901,0.000188655312721632
15902,0.0002374672245435073
15903,6.352108635965699e-05
15904,3.192460357566349e-05
15905,7.668446789892451e-05
15906,9.699640171154053e-05
15907,0.00040785745414637607
15908,2.561484209991921e-05
15909,0.0005817494633964958
15910,0.0004967861270373056
15911,0.000267597488922806
15912,0.0003433141070363433
15913,3.0037571575402152e-05
15914,0.0002984053898732835
15915,9.209313328104549e-05
15916,0.00010935033206834162
15917,0.00014731280986950677
15918,4.45114534239025e-06
15919,0.00011644724449620181
15920,6.609823042574832e-06
15921,2.8240069192189302e-05
15922,0.0002443476630428406
15923,0.0001981471458298761
15924,0.00026339481563907914
15925,0.00016854755724269913
15926,0.00011219875691203529
15927,5.473147430935195e-06
15928,0.00014561760843385875
15929,4.0550125902886666e-06
15930,2.8341646588507445e-05
15931,0.0005755962052706066
15932,0.0002270697867769653
15933,0.00028099312667533716
15934,0.0002987427406292208
15935,0.0004562487488351626
15936,0.0005956259228907467
15937,9.53917497138444e-05
15938,0.0002845707311321353
15939,0.00019807621356650882
15940,0.00010840356455017493
15941,5.684987788479844e-05
15942,7.600318750276617e-05
15943,0.00013852730701205683
15944,5.326766972931694e-05
15945,0.00023329513222726704
15946,0.0005455922971214054
15947,2.8551919107779747e-05
15948,9.386347144411257e-05
15949,0.0004560752905602573
15950,0.0005560438823490968
15951,0.00011728059080527152
15952,0.00016035525044752436
15953,0.0002447970517744446
15954,9.654739684082951e-05
15955,1.0730708260034403e-05
15956,0.00013898346917508227
15957,5.233715733265384e-05
15958,0.00047643820713709543
15959,7.23977601957926e-05
15960,4.968266434029605e-06
15961,8.855109839121672e-06
15962,7.905578762989206e-06
15963,2.4599293490686224e-06
15964,6.429651404020011e-06
15965,3.817761233551296e-06
15966,4.1156792224654e-06
15967,1.3557441903582345e-05
15968,5.6913842749402444e-06
15969,9.49599109704667e-06
15970,1.5890696978993236e-05
15971,6.065855499332492e-06
15972,1.1483138713914219e-05
15973,8.701500367087828e-06
15974,4.367971501215561e-06
15975,7.512406404824989e-06
15976,5.614611297936269e-06
15977,2.6014537482333096e-06
15978,1.871742976281802e-05
15979,4.12821958566753e-06
15980,1.764026919532813e-06
15981,1.1372909291771795e-05
15982,8.905988214593535e-06
15983,8.590377568554112e-06
15984,6.732467881645219e-06
15985,1.3029622353192478e-05
15986,1.1269009567982377e-05
15987,1.3675977403828002e-05
15988,2.233189465267482e-06
15989,3.349100340984554e-05
15990,8.178204594144036e-06
15991,3.6772528318931666e-06
15992,2.947057281174533e-06
15993,2.6990092751918663e-06
15994,6.414571580111183e-06
15995,2.487314281177065e-06
15996,6.947737143781611e-06
15997,6.620917427660776e-06
15998,3.0881786088582246e-05
15999,2.6726940148547054e-05
16000,4.7548045372356145e-06
16001,3.32419829945167e-06
16002,9.025934277637978e-06
16003,1.449074229420778e-05
16004,1.7454672044152335e-05
16005,2.9694634957958503e-05
16006,3.6108194117992175e-05
16007,2.883228352619341e-05
16008,1.638134200387341e-05
16009,2.0103819926721926e-05
16010,2.6095450187264444e-05
16011,1.0272242210149638e-05
16012,1.7868775085929116e-05
16013,3.5612491561015265e-05
16014,1.3660568399646875e-05
16015,1.1477634736389627e-05
16016,2.499554437105228e-05
16017,2.724522429306342e-05
16018,7.292076906690006e-06
16019,2.77234103555793e-05
16020,2.2871773476835002e-05
16021,9.979782965317842e-06
16022,1.4045342963242333e-05
16023,1.676474046939687e-05
16024,3.176983056158023e-06
16025,9.783300502662434e-06
16026,1.131132541580227e-05
16027,2.786977208449731e-05
16028,3.0969855468056854e-05
16029,2.0465727442832193e-05
16030,7.873606917108566e-06
16031,1.5207223997560338e-05
16032,1.8165780954084932e-05
16033,1.4522650889656662e-05
16034,8.76866907423044e-06
16035,1.760063795715511e-05
16036,1.747059914618294e-05
16037,8.008536040923595e-06
16038,1.3219317188201089e-05
16039,1.9508084011884174e-05
16040,3.3726185002328346e-05
16041,5.054979744638282e-05
16042,4.577475194694499e-05
16043,2.4769993189592905e-05
16044,6.666519469386043e-05
16045,1.4376489154792173e-05
16046,1.3687490419786586e-05
16047,1.0808522213643236e-05
16048,2.0548753505067732e-05
16049,5.680681304291112e-06
16050,3.625385093649851e-05
16051,8.011877970701099e-05
16052,3.0155859302707e-05
16053,1.680164749389482e-05
16054,1.4299088091141694e-05
16055,1.6753617192333333e-05
16056,5.001513419871005e-06
16057,1.129769876591574e-05
16058,5.601919983419084e-06
16059,4.765498985100308e-06
16060,4.734359627322635e-06
16061,2.1621741104050932e-05
16062,1.3229461571261216e-05
16063,1.2519639942823793e-05
16064,3.113425726517505e-05
16065,1.372077622111944e-05
16066,3.337812298763707e-05
16067,9.56877927661029e-06
16068,4.215513476913604e-06
16069,1.3229461571261216e-05
16070,4.338413058430463e-06
16071,1.1748458476445702e-05
16072,1.5594920129743736e-05
16073,1.344238404111568e-05
16074,4.823311601007758e-06
16075,7.134238548484294e-06
16076,3.307863262405002e-06
16077,3.828812450933786e-05
16078,1.807081710234245e-05
16079,1.6095274975462472e-05
16080,1.0122035000329116e-05
16081,1.598253718962915e-05
16082,2.608595565278534e-05
16083,1.1137506538438046e-05
16084,2.1578051156814793e-05
16085,2.546593579073169e-06
16086,1.7451351780156043e-05
16087,6.511354056014182e-06
16088,8.617316432719122e-06
16089,8.39744502859835e-06
16090,4.038100137596508e-06
16091,5.9154611493350066e-06
16092,7.355944701454137e-06
16093,1.805993438763329e-05
16094,9.94548471975729e-06
16095,9.355139488502803e-06
16096,7.473196785834158e-06
16097,1.7865335250937514e-05
16098,6.5672998579378565e-06
16099,1.8942593571840624e-05
16100,2.3926161609740057e-06
16101,3.2544889041723316e-05
16102,2.5644783399577878e-05
16103,3.2160993504931756e-05
16104,2.799045314324748e-05
16105,2.9068592236987916e-05
16106,2.5575709096843748e-05
16107,2.8208272210974127e-05
16108,4.9323698873643115e-06
16109,7.075644480121907e-06
16110,1.542545441640038e-05
16111,2.2914345934037868e-06
16112,3.1582207466566574e-05
16113,2.2932875527358265e-05
16114,1.8005887563418033e-05
16115,9.623255951339397e-06
16116,7.279755091282147e-06
16117,1.5665804996898598e-05
16118,8.770065677100833e-06
16119,9.64377429501967e-06
16120,1.4367387871928306e-05
16121,1.5915705362889344e-06
16122,2.280886682640391e-05
16123,0.0001490236495053481
16124,1.431884772438217e-05
16125,2.6180405961451406e-05
16126,9.979782965317842e-06
16127,0.00042437106384003297
16128,0.00025937904696325377
16129,0.0003699036774143912
16130,0.00013184631042087534
16131,1.313002264856244e-05
16132,1.7961717292520044e-05
16133,0.00011796417826884528
16134,5.1170834687866825e-05
16135,1.2804837716403629e-05
16136,6.0344709096508e-05
16137,0.00015238107052002958
16138,5.862868767628568e-06
16139,1.5791599895435436e-05
16140,2.444291854495048e-05
16141,1.0355127200359342e-05
16142,7.012605859194061e-05
16143,1.6604759918293906e-05
16144,4.804926824416688e-06
16145,1.29729234756472e-05
16146,7.338527488425208e-05
16147,6.785256576758856e-06
16148,2.0682633075764666e-05
16149,4.006470404827105e-06
16150,3.6941268936587604e-05
16151,1.3592556362936378e-05
16152,0.001824492057138686
16153,0.0036488660630394037
16154,0.004223404437508036
16155,0.0032888166353216308
16156,0.0035174321547414727
16157,0.00037959522072979787
16158,0.0001392682463841276
16159,0.0004563287480758695
16160,0.0011770396651781497
16161,0.0017092412443006424
16162,0.001306985806610594
16163,0.0035936922190802694
16164,0.004663021368261319
16165,0.004996684313470207
16166,0.002190860899974999
16167,0.0014466493723271762
16168,0.002011615765336772
16169,0.0024630901596253787
16170,0.0014836607271078276
16171,0.0023909024606843248
16172,0.002395672211490079
16173,0.001106657296855601
16174,0.0022776970652352833
16175,0.0054942399758807214
16176,0.00227855346762217
16177,0.00939464900570604
16178,0.002612832079130278
16179,0.006936488640436331
16180,0.008024205348491369
16181,0.007827415520350234
16182,0.00520677763583646
16183,0.01922463948475585
16184,0.003296044179645584
16185,0.004439224636916317
16186,0.00500635783813778
16187,0.0037973779590271695
16188,0.005253067348078279
16189,0.008223305669853834
16190,0.0013298774965438145
16191,0.002501240855805747
16192,0.004295709077019386
16193,0.003972541748775219
16194,0.002835440317405594
16195,0.003269746207101407
16196,0.001662667685564555
16197,0.0033444788102536434
16198,0.011658179709250743
16199,0.0012577789005403653
16200,0.000516290128950393
16201,0.0016197413355021094
16202,0.0006621066876512068
16203,0.0023949591772674883
16204,0.0004772584219383412
16205,0.03903421915860587
16206,0.03720197604922308
16207,0.0009012532198404771
16208,0.0010060594327434777
16209,0.023745007710314014
16210,0.027764275698183
16211,0.002833396592044156
16212,0.0933721834871797
16213,0.13001039731483002
16214,0.0020639331348279366
16215,0.021250673730438645
16216,0.04643940883558972
16217,0.0015577342817209197
16218,0.0006399581956519415
16219,0.0005366969294891288
16220,0.002137492895188879
16221,0.0012885187256781682
16222,0.05679850134393289
16223,0.0035468987975017414
16224,0.0027984169916342636
16225,0.00020068091599087656
16226,0.006870580603400566
16227,0.08858270963142527
16228,0.004673885017195746
16229,0.0016310394222917093
16230,0.07732968549525657
16231,0.13301330442315557
16232,0.002574495600723
16233,0.001573540238885525
16234,0.009213665211636066
16235,0.05432240185671802
16236,0.06269029320766063
16237,0.0014491487483883777
16238,0.0012748535364992726
16239,0.10069716022077384
16240,0.018124615095282508
16241,0.13308934276913859
16242,0.32884656270448254
16243,0.07662233138137978
16244,0.0025773432311961826
16245,0.0650831949546399
16246,0.0019912840109769943
16247,0.0029873656023889856
16248,0.0773218941039359
16249,0.003735430103186665
16250,0.13497463165033177
16251,0.07332061410817795
16252,0.0008840899081471984
16253,0.10582559520913629
16254,0.12394947444625053
16255,0.06302728751199736
16256,0.0031485044235026855
16257,0.08715526402422168
16258,0.0025785699664204
16259,0.00307571635520911
16260,0.0009640633888189615
16261,0.002946617968805098
16262,0.0017131781479947895
16263,0.002220636303074463
16264,0.019078205522473447
16265,0.001633147706959349
16266,0.011344499892143825
16267,0.0022749636179171867
16268,0.008137277264121978
16269,0.042288967597414115
16270,0.0023046408623740916
16271,0.004865241300789533
16272,0.004673994586809641
16273,0.010295474606782285
16274,0.002699066942827494
16275,0.007054296203256346
16276,0.001324916545500632
16277,0.003410510576229569
16278,0.0020639331348279366
16279,0.0027078826944781473
16280,0.0006483810726037053
16281,0.0027867871183567075
16282,0.0011175024730508759
16283,0.0028561817239215275
16284,0.010044302737694783
16285,0.0009027787589965965
16286,0.024641681421927738
16287,0.0010948562319663074
16288,0.0020639331348279366
16289,0.006499391520801601
16290,0.0027822138716900335
16291,0.012433101395388117
16292,0.008288910040781073
16293,0.00535843213010301
16294,0.0029334524202202575
16295,0.015427158067800428
16296,0.0013220443441029567
16297,0.010456473551949943
16298,0.015427569620836025
16299,0.0010771992804041435
16300,0.0015577342817209197
16301,0.0015011907438741991
16302,0.0019701953339408365
16303,0.0008206758378826136
16304,0.003369112656997233
16305,0.000804006355957209
16306,0.00045739836205051937
16307,0.000886013690793547
16308,0.0004809470774384008
16309,0.0019929396998522434
16310,0.0020713130597231825
16311,0.002034475340112856
16312,0.0020764008194611066
16313,0.001198508402086362
16314,0.0026940698787601644
16315,0.005562475672123587
16316,0.001683357569515982
16317,0.0020639331348279366
16318,0.01663994053441836
16319,0.001696477867463694
16320,0.0011872287977136283
16321,0.0029301919015683573
16322,0.00398488441876118
16323,0.0036509616440984966
16324,0.029343060103992086
16325,0.0016250209378984384
16326,0.004608472096072815
16327,0.006287325553168336
16328,0.0032047603788881132
16329,0.0029214807742917012
16330,0.0023787445328301913
16331,0.00787998860381657
16332,0.001711538434763
16333,0.0020636027784897027
16334,0.007059460493703684
16335,0.0010164115346493047
16336,0.0009429748735147689
16337,0.0021321851027801967
16338,0.0019169895440607793
16339,0.0015577342817209197
16340,0.002280553004964623
16341,0.0018699399173861477
16342,0.0010872561587270593
16343,0.0019605450940087645
16344,0.009206608213599045
16345,0.002068862506391088
16346,0.0008000809682502891
16347,0.003031876894285213
16348,0.008259679824717538
16349,0.0010429886513950444
16350,0.002196092632787844
16351,0.004242181912104132
16352,0.0009986821470664353
16353,0.002833183908860561
16354,0.004925983419276802
16355,0.002519778144653971
16356,0.004220697476212377
16357,0.0008673636458430552
16358,0.0023915864807858814
16359,0.002824081373900316
16360,0.0037490940680258568
16361,0.0034795880514040065
16362,0.0013222277994707698
16363,0.001128344125847485
16364,0.0031983427080593983
16365,0.002487338445950489
16366,0.0020639331348279366
16367,0.00660021254795193
16368,0.002829175269938482
16369,0.009247218553058201
16370,0.00281029515659971
16371,0.000998557476029948
16372,0.0008350314717303264
16373,0.002007273900358887
16374,0.0006899371020588101
16375,0.0027539979050897195
16376,0.003486743598692012
16377,0.0020639331348279366
16378,0.0020639331348279366
16379,0.0020639331348279366
16380,0.002780021889385079
16381,0.001813581476794224
16382,0.001378208653154918
16383,0.0011012789693238662
16384,0.0012998904899662598
16385,0.002827726952461654
16386,0.00563317318798528
16387,0.005677013903948583
16388,0.005677013903948583
16389,0.005994955810060716
16390,0.007561453689532244
16391,0.0015401678711778265
16392,0.003058648062998462
16393,0.00280048064487212
16394,0.0009631419048419139
16395,0.0027228621032854014
16396,0.0014099702788964857
16397,0.0024859948723403445
16398,0.0024722950338613037
16399,0.002139436973972349
16400,0.003910703415337881
16401,0.0020639331348279366
16402,0.0037231553063396755
16403,0.002219714954694196
16404,0.0017483717825501192
16405,0.0016745100920847276
16406,0.0013557958953840901
16407,0.005165096083261365
16408,0.0015490254394820414
16409,0.0020639331348279366
16410,0.004241663599992538
16411,0.0011506617218193487
16412,0.001346614619039846
16413,0.0018899219737686377
16414,0.0010020541017533116
16415,0.001062396829337673
16416,0.0039029748759409144
16417,0.0028785665042640927
16418,0.0013367959490121987
16419,0.0005830163557241998
16420,0.0009123327917757711
16421,0.0015790561115844371
16422,0.0010506903482533714
16423,0.0006107162423766666
16424,0.0010811006318731794
16425,0.0012382698656156837
16426,0.001165879175596211
16427,0.0014513947615789602
16428,0.001458596201812822
16429,0.0010771992804041435
16430,0.0004983717358843314
16431,0.0011228606711754655
16432,0.0038772030381285386
16433,0.0020639331348279366
16434,0.0020639331348279366
16435,0.004408687603164176
16436,0.0036416822962196892
16437,0.004953694158693428
16438,0.0008952354362460933
16439,0.0024165695837678855
16440,0.0020639331348279366
16441,0.0016166595904905144
16442,0.0028557788575937814
16443,0.001380099817174927
16444,0.0010188538285561802
16445,0.0031083438812728164
16446,0.007946214613437155
16447,0.0012748638999588904
16448,0.004404243992476967
16449,0.008505408231805891
16450,0.002164295642392338
16451,0.002103415586754426
16452,0.0035612014158003186
16453,0.003843174070404484
16454,0.003980217320551944
16455,0.0009969029991413318
16456,0.001965539751141757
16457,0.0010061210388502128
16458,0.0035946533777686017
16459,0.004600063577501719
16460,0.0020546999553227334
16461,0.0017307123787015178
16462,0.0010028994030895871
16463,0.0008205020097028609
16464,0.002584445150861195
16465,0.0020639331348279366
16466,0.0008201073393512968
16467,0.0021356304558830747
16468,0.002245199296203153
16469,0.0012678937097601892
16470,0.0012287385004981204
16471,0.0012024696614084654
16472,0.002470707624846937
16473,0.0019217145285263884
16474,0.00046572431183179675
16475,0.007710336985225245
16476,0.0011373245502014715
16477,0.0015708458244222542
16478,0.0020639331348279366
16479,0.002152510513551402
16480,0.002266662954632389
16481,0.004157400628942954
16482,0.0043122681741535615
16483,0.005025060528471748
16484,0.0011922854435603106
16485,0.0008322267429514852
16486,0.0010346383658421125
16487,0.001026119831596591
16488,0.0018027729025277158
16489,0.002079213884699987
16490,0.002193262990981888
16491,0.0015577342817209197
16492,0.002463983877228513
16493,0.005929272396262284
16494,0.0011679411414059033
16495,0.0020639331348279366
16496,0.0017843763000439062
16497,0.0034795880514040065
16498,0.004673994586809641
16499,0.0032441942619027345
16500,0.0008821266781460149
16501,0.0020639331348279366
16502,0.007014365875145437
16503,0.0020639331348279366
16504,0.0032078089787015767
16505,0.0009109815711600521
16506,0.004618220061028386
16507,0.0010275567063032596
16508,8.53860103322856e-05
16509,0.00017151127234304867
16510,8.562046910106288e-05
16511,9.161439703350887e-05
16512,9.161439703350887e-05
16513,5.280743142781988e-06
16514,9.536837425479779e-06
16515,1.0802238807244058e-05
16516,4.301473120280673e-06
